ID_CLIENTE,SAFRA_REF,INADIMPLENTE
5761480994209806499,2021-07-01,0.61
5761480994209806499,2021-07-01,0.43
5761480994209806499,2021-07-01,0.6
5761480994209806499,2021-07-01,0.59
5761480994209806499,2021-07-01,0.61
5761480994209806499,2021-07-01,0.41
5761480994209806499,2021-07-01,0.42
5761480994209806499,2021-07-01,0.43
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.44
5761480994209806499,2021-08-01,0.46
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.63
5761480994209806499,2021-08-01,0.44
5761480994209806499,2021-08-01,0.6
5761480994209806499,2021-08-01,0.44
5761480994209806499,2021-08-01,0.56
5761480994209806499,2021-08-01,0.6
5761480994209806499,2021-08-01,0.63
5761480994209806499,2021-08-01,0.63
5761480994209806499,2021-08-01,0.44
5761480994209806499,2021-08-01,0.63
5761480994209806499,2021-08-01,0.44
5761480994209806499,2021-08-01,0.6
5761480994209806499,2021-08-01,0.6
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.46
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.44
5761480994209806499,2021-08-01,0.31
5761480994209806499,2021-08-01,0.31
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.32
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.43
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.31
5761480994209806499,2021-08-01,0.31
5761480994209806499,2021-08-01,0.46
5761480994209806499,2021-08-01,0.32
5761480994209806499,2021-08-01,0.45
5761480994209806499,2021-08-01,0.31
5761480994209806499,2021-08-01,0.31
5761480994209806499,2021-09-01,0.29
5761480994209806499,2021-09-01,0.44
5761480994209806499,2021-09-01,0.42
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-09-01,0.72
5761480994209806499,2021-09-01,0.28
5761480994209806499,2021-09-01,0.31
5761480994209806499,2021-09-01,0.41
5761480994209806499,2021-09-01,0.31
5761480994209806499,2021-09-01,0.38
5761480994209806499,2021-09-01,0.44
5761480994209806499,2021-09-01,0.3
5761480994209806499,2021-09-01,0.46
5761480994209806499,2021-09-01,0.44
5761480994209806499,2021-09-01,0.28
5761480994209806499,2021-09-01,0.37
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-09-01,0.46
5761480994209806499,2021-09-01,0.44
5761480994209806499,2021-09-01,0.44
5761480994209806499,2021-09-01,0.46
5761480994209806499,2021-09-01,0.45
5761480994209806499,2021-09-01,0.46
5761480994209806499,2021-09-01,0.45
5761480994209806499,2021-09-01,0.3
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-09-01,0.37
5761480994209806499,2021-09-01,0.3
5761480994209806499,2021-09-01,0.44
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-09-01,0.37
5761480994209806499,2021-09-01,0.41
5761480994209806499,2021-09-01,0.44
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-09-01,0.3
5761480994209806499,2021-09-01,0.3
5761480994209806499,2021-09-01,0.3
5761480994209806499,2021-09-01,0.29
5761480994209806499,2021-09-01,0.27
5761480994209806499,2021-10-01,0.45
5761480994209806499,2021-10-01,0.47
5761480994209806499,2021-10-01,0.32
5761480994209806499,2021-10-01,0.43
5761480994209806499,2021-10-01,0.32
5761480994209806499,2021-10-01,0.31
5761480994209806499,2021-10-01,0.3
5761480994209806499,2021-10-01,0.3
5761480994209806499,2021-10-01,0.32
5761480994209806499,2021-10-01,0.36
5761480994209806499,2021-10-01,0.3
5761480994209806499,2021-10-01,0.46
5761480994209806499,2021-10-01,0.3
5761480994209806499,2021-10-01,0.32
5761480994209806499,2021-10-01,0.34
5761480994209806499,2021-10-01,0.33
5761480994209806499,2021-10-01,0.3
5761480994209806499,2021-10-01,0.34
5761480994209806499,2021-10-01,0.36
5761480994209806499,2021-10-01,0.31
5761480994209806499,2021-10-01,0.3
5761480994209806499,2021-10-01,0.46
5761480994209806499,2021-10-01,0.4
5761480994209806499,2021-10-01,0.34
5761480994209806499,2021-10-01,0.44
5761480994209806499,2021-10-01,0.31
5761480994209806499,2021-10-01,0.44
5761480994209806499,2021-10-01,0.34
5761480994209806499,2021-10-01,0.34
5761480994209806499,2021-10-01,0.31
5761480994209806499,2021-10-01,0.46
5761480994209806499,2021-10-01,0.33
5761480994209806499,2021-10-01,0.3
5761480994209806499,2021-10-01,0.41
5761480994209806499,2021-10-01,0.33
5761480994209806499,2021-11-01,0.27
5761480994209806499,2021-11-01,0.35
5761480994209806499,2021-11-01,0.26
5761480994209806499,2021-11-01,0.27
5761480994209806499,2021-11-01,0.35
5761480994209806499,2021-11-01,0.27
5761480994209806499,2021-11-01,0.3
5761480994209806499,2021-11-01,0.34
5761480994209806499,2021-11-01,0.4
5761480994209806499,2021-11-01,0.42
5761480994209806499,2021-11-01,0.27
5761480994209806499,2021-11-01,0.32
5761480994209806499,2021-11-01,0.27
5761480994209806499,2021-11-01,0.35
5761480994209806499,2021-11-01,0.27
5761480994209806499,2021-11-01,0.27
5761480994209806499,2021-11-01,0.26
5761480994209806499,2021-11-01,0.51
5761480994209806499,2021-11-01,0.46
5761480994209806499,2021-11-01,0.54
5761480994209806499,2021-11-01,0.37
5761480994209806499,2021-11-01,0.46
5761480994209806499,2021-11-01,0.36
5761480994209806499,2021-11-01,0.53
5761480994209806499,2021-11-01,0.44
5761480994209806499,2021-11-01,0.54
4556737702757145073,2021-07-01,0.29
4556737702757145073,2021-07-01,0.34
4556737702757145073,2021-08-01,0.44
4556737702757145073,2021-08-01,0.44
4556737702757145073,2021-08-01,0.24
4556737702757145073,2021-09-01,0.77
4556737702757145073,2021-09-01,0.17
4556737702757145073,2021-09-01,0.16
4556737702757145073,2021-09-01,0.16
4556737702757145073,2021-10-01,0.87
4556737702757145073,2021-11-01,0.78
4556737702757145073,2021-11-01,0.24
1368430815953333691,2021-07-01,0.13
1368430815953333691,2021-07-01,0.16
1368430815953333691,2021-08-01,0.11
1368430815953333691,2021-09-01,0.07
1368430815953333691,2021-10-01,0.08
1368430815953333691,2021-10-01,0.08
8915958534285799867,2021-08-01,0.32
8915958534285799867,2021-08-01,0.31
8915958534285799867,2021-10-01,0.59
835441927760881602,2021-07-01,0.53
835441927760881602,2021-07-01,0.53
835441927760881602,2021-07-01,0.53
835441927760881602,2021-07-01,0.53
835441927760881602,2021-07-01,0.53
835441927760881602,2021-08-01,0.52
835441927760881602,2021-08-01,0.52
835441927760881602,2021-08-01,0.52
835441927760881602,2021-08-01,0.52
835441927760881602,2021-09-01,0.27
835441927760881602,2021-09-01,0.27
835441927760881602,2021-09-01,0.27
835441927760881602,2021-09-01,0.16
835441927760881602,2021-09-01,0.2
835441927760881602,2021-10-01,0.32
835441927760881602,2021-10-01,0.32
835441927760881602,2021-10-01,0.36
835441927760881602,2021-10-01,0.36
835441927760881602,2021-10-01,0.32
835441927760881602,2021-11-01,0.64
5477900120643078645,2021-07-01,0.39
5477900120643078645,2021-08-01,0.18
5477900120643078645,2021-08-01,0.18
5477900120643078645,2021-08-01,0.17
5477900120643078645,2021-08-01,0.17
5477900120643078645,2021-08-01,0.16
5477900120643078645,2021-08-01,0.18
5477900120643078645,2021-10-01,0.2
5477900120643078645,2021-10-01,0.2
5477900120643078645,2021-11-01,0.32
5477900120643078645,2021-11-01,0.36
5477900120643078645,2021-11-01,0.29
3095686599956852697,2021-07-01,0.09
3095686599956852697,2021-07-01,0.1
3095686599956852697,2021-07-01,0.08
3095686599956852697,2021-07-01,0.13
3095686599956852697,2021-07-01,0.12
3095686599956852697,2021-07-01,0.12
3095686599956852697,2021-08-01,0.1
3095686599956852697,2021-08-01,0.11
3095686599956852697,2021-08-01,0.11
3095686599956852697,2021-08-01,0.08
3095686599956852697,2021-08-01,0.09
3095686599956852697,2021-09-01,0.16
3095686599956852697,2021-09-01,0.14
3095686599956852697,2021-09-01,0.14
3095686599956852697,2021-09-01,0.14
3095686599956852697,2021-09-01,0.13
3095686599956852697,2021-09-01,0.13
3095686599956852697,2021-10-01,0.12
3095686599956852697,2021-10-01,0.1
3095686599956852697,2021-10-01,0.1
3095686599956852697,2021-10-01,0.08
3095686599956852697,2021-10-01,0.06
3095686599956852697,2021-11-01,0.11
3095686599956852697,2021-11-01,0.11
3095686599956852697,2021-11-01,0.09
8348574220426911086,2021-07-01,0.19
8348574220426911086,2021-07-01,0.15
8348574220426911086,2021-07-01,0.08
8348574220426911086,2021-07-01,0.14
8348574220426911086,2021-08-01,0.12
8348574220426911086,2021-08-01,0.14
8348574220426911086,2021-08-01,0.14
8348574220426911086,2021-08-01,0.11
8348574220426911086,2021-08-01,0.26
8348574220426911086,2021-08-01,0.26
8348574220426911086,2021-08-01,0.26
8348574220426911086,2021-09-01,0.17
8348574220426911086,2021-09-01,0.14
8348574220426911086,2021-09-01,0.1
8348574220426911086,2021-09-01,0.14
8348574220426911086,2021-10-01,0.14
8348574220426911086,2021-10-01,0.14
8348574220426911086,2021-10-01,0.13
8348574220426911086,2021-10-01,0.13
8348574220426911086,2021-10-01,0.24
8348574220426911086,2021-10-01,0.24
8348574220426911086,2021-11-01,0.11
8348574220426911086,2021-11-01,0.13
1357573192598249600,2021-07-01,0.06
1357573192598249600,2021-07-01,0.07
1357573192598249600,2021-07-01,0.11
1357573192598249600,2021-07-01,0.11
1357573192598249600,2021-08-01,0.07
1357573192598249600,2021-08-01,0.12
1357573192598249600,2021-08-01,0.08
1357573192598249600,2021-08-01,0.08
1357573192598249600,2021-08-01,0.07
1357573192598249600,2021-08-01,0.1
1357573192598249600,2021-08-01,0.08
1357573192598249600,2021-09-01,0.23
1357573192598249600,2021-09-01,0.23
1357573192598249600,2021-09-01,0.24
5522764880180045081,2021-07-01,0.02
5522764880180045081,2021-07-01,0.02
5522764880180045081,2021-07-01,0.08
5522764880180045081,2021-08-01,0.11
5522764880180045081,2021-08-01,0.06
5522764880180045081,2021-08-01,0.04
5522764880180045081,2021-08-01,0.09
5522764880180045081,2021-08-01,0.06
5522764880180045081,2021-08-01,0.06
5522764880180045081,2021-08-01,0.04
5522764880180045081,2021-09-01,0.07
5522764880180045081,2021-09-01,0.04
5522764880180045081,2021-10-01,0.12
5522764880180045081,2021-10-01,0.05
5522764880180045081,2021-10-01,0.81
5522764880180045081,2021-10-01,0.12
5522764880180045081,2021-10-01,0.12
5522764880180045081,2021-10-01,0.12
5522764880180045081,2021-10-01,0.12
5522764880180045081,2021-10-01,0.12
5522764880180045081,2021-10-01,0.04
5522764880180045081,2021-11-01,0.11
4043546053926060305,2021-07-01,0.6
4043546053926060305,2021-07-01,0.69
4043546053926060305,2021-07-01,0.67
4043546053926060305,2021-07-01,0.63
4043546053926060305,2021-07-01,0.68
4043546053926060305,2021-07-01,0.67
4043546053926060305,2021-07-01,0.67
4043546053926060305,2021-08-01,0.7
4043546053926060305,2021-08-01,0.54
4043546053926060305,2021-08-01,0.48
4043546053926060305,2021-08-01,0.55
4043546053926060305,2021-08-01,0.42
4043546053926060305,2021-08-01,0.55
4043546053926060305,2021-08-01,0.42
4043546053926060305,2021-08-01,0.5
4043546053926060305,2021-08-01,0.52
4043546053926060305,2021-08-01,0.5
4043546053926060305,2021-09-01,0.69
4043546053926060305,2021-09-01,0.45
4043546053926060305,2021-10-01,0.62
4043546053926060305,2021-10-01,0.59
4043546053926060305,2021-10-01,0.61
8512214463586144353,2021-07-01,0.13
8512214463586144353,2021-07-01,0.16
8512214463586144353,2021-07-01,0.6
8512214463586144353,2021-07-01,0.15
8512214463586144353,2021-07-01,0.04
8512214463586144353,2021-07-01,0.04
8512214463586144353,2021-07-01,0.16
8512214463586144353,2021-08-01,0.14
8512214463586144353,2021-08-01,0.26
8512214463586144353,2021-09-01,0.25
8512214463586144353,2021-09-01,0.29
8512214463586144353,2021-09-01,0.21
8512214463586144353,2021-11-01,0.17
8512214463586144353,2021-11-01,0.11
8512214463586144353,2021-11-01,0.27
837142477962609471,2021-07-01,0.18
837142477962609471,2021-07-01,0.18
837142477962609471,2021-08-01,0.25
837142477962609471,2021-08-01,0.24
837142477962609471,2021-08-01,0.23
837142477962609471,2021-09-01,0.2
837142477962609471,2021-09-01,0.17
837142477962609471,2021-09-01,0.16
837142477962609471,2021-09-01,0.19
837142477962609471,2021-09-01,0.2
837142477962609471,2021-09-01,0.16
837142477962609471,2021-09-01,0.2
837142477962609471,2021-09-01,0.2
837142477962609471,2021-10-01,0.11
837142477962609471,2021-10-01,0.11
837142477962609471,2021-10-01,0.17
837142477962609471,2021-10-01,0.22
837142477962609471,2021-11-01,0.27
837142477962609471,2021-11-01,0.27
837142477962609471,2021-11-01,0.27
410843023337872279,2021-07-01,0.2
410843023337872279,2021-07-01,0.09
410843023337872279,2021-07-01,0.08
410843023337872279,2021-08-01,0.76
410843023337872279,2021-09-01,0.05
410843023337872279,2021-09-01,0.06
410843023337872279,2021-09-01,0.04
410843023337872279,2021-10-01,0.48
410843023337872279,2021-10-01,0.2
410843023337872279,2021-10-01,0.21
410843023337872279,2021-10-01,0.24
410843023337872279,2021-11-01,0.23
410843023337872279,2021-11-01,0.22
8646472172649019955,2021-07-01,0.24
8646472172649019955,2021-08-01,0.63
8646472172649019955,2021-08-01,0.5
8646472172649019955,2021-08-01,0.65
8646472172649019955,2021-09-01,0.26
8646472172649019955,2021-09-01,0.34
8646472172649019955,2021-09-01,0.24
8646472172649019955,2021-09-01,0.24
8646472172649019955,2021-10-01,0.88
8646472172649019955,2021-10-01,0.35
8646472172649019955,2021-10-01,0.35
8646472172649019955,2021-10-01,0.33
8646472172649019955,2021-11-01,0.95
8646472172649019955,2021-11-01,0.47
8646472172649019955,2021-11-01,0.49
8646472172649019955,2021-11-01,0.47
8646472172649019955,2021-11-01,0.5
4414438591613884911,2021-07-01,0.08
4414438591613884911,2021-07-01,0.1
4414438591613884911,2021-07-01,0.08
4414438591613884911,2021-07-01,0.09
4414438591613884911,2021-08-01,0.04
4414438591613884911,2021-08-01,0.04
4414438591613884911,2021-08-01,0.04
4414438591613884911,2021-08-01,0.17
4414438591613884911,2021-08-01,0.07
4414438591613884911,2021-08-01,0.07
4414438591613884911,2021-09-01,0.07
4414438591613884911,2021-09-01,0.04
4414438591613884911,2021-09-01,0.04
4414438591613884911,2021-09-01,0.03
4414438591613884911,2021-10-01,0.12
4414438591613884911,2021-10-01,0.1
4414438591613884911,2021-10-01,0.09
4414438591613884911,2021-10-01,0.11
4414438591613884911,2021-11-01,0.06
4414438591613884911,2021-11-01,0.13
4414438591613884911,2021-11-01,0.13
4414438591613884911,2021-11-01,0.11
4569866309119931805,2021-08-01,0.51
4569866309119931805,2021-08-01,0.41
4569866309119931805,2021-09-01,0.28
4569866309119931805,2021-09-01,0.8
4569866309119931805,2021-10-01,0.79
4569866309119931805,2021-10-01,0.11
4569866309119931805,2021-10-01,0.18
4569866309119931805,2021-10-01,0.09
4569866309119931805,2021-11-01,0.21
5999145415800242177,2021-07-01,0.04
5999145415800242177,2021-07-01,0.16
5999145415800242177,2021-07-01,0.09
5999145415800242177,2021-08-01,0.34
5999145415800242177,2021-08-01,0.33
5999145415800242177,2021-08-01,0.43
5999145415800242177,2021-08-01,0.38
5999145415800242177,2021-09-01,0.22
5999145415800242177,2021-09-01,0.22
5999145415800242177,2021-09-01,0.32
5999145415800242177,2021-10-01,0.03
5999145415800242177,2021-10-01,0.87
5999145415800242177,2021-10-01,0.15
5999145415800242177,2021-10-01,0.09
5999145415800242177,2021-10-01,0.11
5999145415800242177,2021-11-01,0.21
5999145415800242177,2021-11-01,0.09
5999145415800242177,2021-11-01,0.25
7930925883736021864,2021-07-01,0.41
7930925883736021864,2021-07-01,0.32
7930925883736021864,2021-07-01,0.36
7930925883736021864,2021-07-01,0.36
7930925883736021864,2021-07-01,0.4
7930925883736021864,2021-07-01,0.36
7930925883736021864,2021-07-01,0.36
7930925883736021864,2021-07-01,0.35
7930925883736021864,2021-07-01,0.34
7930925883736021864,2021-07-01,0.29
7930925883736021864,2021-07-01,0.35
7930925883736021864,2021-07-01,0.29
7930925883736021864,2021-07-01,0.38
7930925883736021864,2021-07-01,0.36
7930925883736021864,2021-08-01,0.44
7930925883736021864,2021-08-01,0.46
7930925883736021864,2021-08-01,0.37
7930925883736021864,2021-08-01,0.56
7930925883736021864,2021-08-01,0.44
7930925883736021864,2021-08-01,0.38
7930925883736021864,2021-08-01,0.44
7930925883736021864,2021-08-01,0.44
7930925883736021864,2021-08-01,0.44
7930925883736021864,2021-08-01,0.37
7930925883736021864,2021-08-01,0.39
7930925883736021864,2021-08-01,0.35
7930925883736021864,2021-08-01,0.35
7930925883736021864,2021-08-01,0.39
7930925883736021864,2021-08-01,0.35
7930925883736021864,2021-08-01,0.38
7930925883736021864,2021-09-01,0.37
7930925883736021864,2021-09-01,0.33
7930925883736021864,2021-09-01,0.37
7930925883736021864,2021-09-01,0.38
7930925883736021864,2021-09-01,0.36
7930925883736021864,2021-09-01,0.44
7930925883736021864,2021-09-01,0.44
7930925883736021864,2021-09-01,0.38
7930925883736021864,2021-09-01,0.44
7930925883736021864,2021-09-01,0.44
7930925883736021864,2021-09-01,0.44
7930925883736021864,2021-09-01,0.36
7930925883736021864,2021-09-01,0.39
7930925883736021864,2021-09-01,0.36
7930925883736021864,2021-09-01,0.38
7930925883736021864,2021-09-01,0.44
7930925883736021864,2021-10-01,0.44
7930925883736021864,2021-10-01,0.44
7930925883736021864,2021-10-01,0.34
7930925883736021864,2021-10-01,0.31
7930925883736021864,2021-10-01,0.31
7930925883736021864,2021-10-01,0.32
7930925883736021864,2021-10-01,0.31
7930925883736021864,2021-10-01,0.31
7930925883736021864,2021-10-01,0.31
7930925883736021864,2021-10-01,0.4
7930925883736021864,2021-10-01,0.32
7930925883736021864,2021-10-01,0.31
7930925883736021864,2021-10-01,0.4
7930925883736021864,2021-10-01,0.4
7930925883736021864,2021-10-01,0.32
7930925883736021864,2021-10-01,0.32
7930925883736021864,2021-11-01,0.57
7930925883736021864,2021-11-01,0.33
7930925883736021864,2021-11-01,0.34
7930925883736021864,2021-11-01,0.33
7930925883736021864,2021-11-01,0.34
7930925883736021864,2021-11-01,0.39
7930925883736021864,2021-11-01,0.33
7930925883736021864,2021-11-01,0.33
7930925883736021864,2021-11-01,0.39
7930925883736021864,2021-11-01,0.33
7930925883736021864,2021-11-01,0.39
7930925883736021864,2021-11-01,0.33
7930925883736021864,2021-11-01,0.39
2678966409665050034,2021-07-01,0.14
2678966409665050034,2021-07-01,0.14
2678966409665050034,2021-07-01,0.14
2678966409665050034,2021-07-01,0.13
2678966409665050034,2021-08-01,0.11
2678966409665050034,2021-09-01,0.09
2678966409665050034,2021-09-01,0.1
2678966409665050034,2021-09-01,0.09
2678966409665050034,2021-09-01,0.09
2678966409665050034,2021-09-01,0.13
2678966409665050034,2021-10-01,0.88
2678966409665050034,2021-10-01,0.88
2678966409665050034,2021-10-01,0.32
2678966409665050034,2021-10-01,0.2
2678966409665050034,2021-11-01,0.07
2678966409665050034,2021-11-01,0.07
2678966409665050034,2021-11-01,0.05
4593070249039532001,2021-07-01,0.53
4593070249039532001,2021-07-01,0.16
4593070249039532001,2021-07-01,0.12
4593070249039532001,2021-07-01,0.23
4593070249039532001,2021-08-01,0.19
4593070249039532001,2021-08-01,0.13
4593070249039532001,2021-08-01,0.13
4593070249039532001,2021-09-01,0.08
4593070249039532001,2021-09-01,0.13
4593070249039532001,2021-10-01,0.17
4593070249039532001,2021-10-01,0.18
4593070249039532001,2021-10-01,0.17
4593070249039532001,2021-10-01,0.18
4593070249039532001,2021-11-01,0.18
4593070249039532001,2021-11-01,0.18
4593070249039532001,2021-11-01,0.11
4593070249039532001,2021-11-01,0.13
7910340581026492945,2021-07-01,0.15
7910340581026492945,2021-07-01,0.14
7910340581026492945,2021-07-01,0.47
7910340581026492945,2021-07-01,0.25
7910340581026492945,2021-07-01,0.19
7910340581026492945,2021-07-01,0.24
7910340581026492945,2021-08-01,0.46
7910340581026492945,2021-08-01,0.5
7910340581026492945,2021-08-01,0.35
7910340581026492945,2021-08-01,0.47
7910340581026492945,2021-08-01,0.47
7910340581026492945,2021-08-01,0.44
7910340581026492945,2021-08-01,0.34
7910340581026492945,2021-08-01,0.43
7910340581026492945,2021-08-01,0.38
7910340581026492945,2021-09-01,0.45
7910340581026492945,2021-09-01,0.34
7910340581026492945,2021-09-01,0.41
7910340581026492945,2021-09-01,0.39
7910340581026492945,2021-10-01,0.1
7910340581026492945,2021-10-01,0.18
7910340581026492945,2021-10-01,0.1
7910340581026492945,2021-10-01,0.1
7910340581026492945,2021-10-01,0.11
7910340581026492945,2021-10-01,0.1
7910340581026492945,2021-10-01,0.11
7910340581026492945,2021-10-01,0.16
7910340581026492945,2021-11-01,0.17
7910340581026492945,2021-11-01,0.17
5503391736465275980,2021-07-01,0.26
5503391736465275980,2021-07-01,0.17
5503391736465275980,2021-07-01,0.17
5503391736465275980,2021-08-01,0.29
5503391736465275980,2021-08-01,0.2
5503391736465275980,2021-09-01,0.17
6828316696355015040,2021-07-01,0.33
6828316696355015040,2021-07-01,0.27
6828316696355015040,2021-08-01,0.24
6828316696355015040,2021-08-01,0.36
6828316696355015040,2021-08-01,0.36
6828316696355015040,2021-08-01,0.36
6828316696355015040,2021-09-01,0.29
6828316696355015040,2021-09-01,0.37
6828316696355015040,2021-09-01,0.35
6828316696355015040,2021-10-01,0.19
5854364934896993687,2021-07-01,0.32
5854364934896993687,2021-07-01,0.2
5854364934896993687,2021-08-01,0.21
7485107528960607346,2021-07-01,0.36
7485107528960607346,2021-07-01,0.27
7485107528960607346,2021-07-01,0.36
7485107528960607346,2021-07-01,0.36
7485107528960607346,2021-07-01,0.24
7485107528960607346,2021-08-01,0.36
7485107528960607346,2021-08-01,0.35
7485107528960607346,2021-08-01,0.26
7485107528960607346,2021-09-01,0.7
7485107528960607346,2021-09-01,0.66
7485107528960607346,2021-09-01,0.72
7485107528960607346,2021-10-01,0.34
7485107528960607346,2021-10-01,0.27
7485107528960607346,2021-10-01,0.26
7485107528960607346,2021-10-01,0.32
7485107528960607346,2021-10-01,0.27
7485107528960607346,2021-11-01,0.3
7485107528960607346,2021-11-01,0.25
7485107528960607346,2021-11-01,0.32
510795635145114083,2021-07-01,0.18
510795635145114083,2021-07-01,0.32
510795635145114083,2021-07-01,0.22
510795635145114083,2021-07-01,0.22
510795635145114083,2021-07-01,0.25
510795635145114083,2021-07-01,0.32
510795635145114083,2021-07-01,0.22
510795635145114083,2021-08-01,0.22
510795635145114083,2021-08-01,0.3
510795635145114083,2021-08-01,0.22
510795635145114083,2021-08-01,0.22
510795635145114083,2021-09-01,0.51
510795635145114083,2021-09-01,0.51
510795635145114083,2021-09-01,0.51
510795635145114083,2021-09-01,0.51
510795635145114083,2021-09-01,0.53
510795635145114083,2021-09-01,0.53
510795635145114083,2021-10-01,0.24
510795635145114083,2021-10-01,0.3
510795635145114083,2021-10-01,0.3
510795635145114083,2021-10-01,0.22
510795635145114083,2021-11-01,0.25
510795635145114083,2021-11-01,0.26
510795635145114083,2021-11-01,0.25
510795635145114083,2021-11-01,0.23
510795635145114083,2021-11-01,0.24
510795635145114083,2021-11-01,0.27
6784879562354696650,2021-07-01,0.21
6784879562354696650,2021-07-01,0.21
6784879562354696650,2021-08-01,0.36
6784879562354696650,2021-09-01,0.21
6784879562354696650,2021-09-01,0.21
6784879562354696650,2021-09-01,0.19
6784879562354696650,2021-10-01,0.2
6784879562354696650,2021-10-01,0.2
6784879562354696650,2021-10-01,0.19
6784879562354696650,2021-10-01,0.19
6784879562354696650,2021-11-01,0.17
6784879562354696650,2021-11-01,0.17
6784879562354696650,2021-11-01,0.19
984915269987074754,2021-07-01,0.09
984915269987074754,2021-08-01,0.49
984915269987074754,2021-08-01,0.51
984915269987074754,2021-08-01,0.5
984915269987074754,2021-09-01,0.07
984915269987074754,2021-09-01,0.11
984915269987074754,2021-09-01,0.49
984915269987074754,2021-09-01,0.07
984915269987074754,2021-09-01,0.09
984915269987074754,2021-09-01,0.09
984915269987074754,2021-09-01,0.1
984915269987074754,2021-09-01,0.1
984915269987074754,2021-10-01,0.1
984915269987074754,2021-10-01,0.1
984915269987074754,2021-10-01,0.12
984915269987074754,2021-10-01,0.11
984915269987074754,2021-10-01,0.24
984915269987074754,2021-10-01,0.21
984915269987074754,2021-10-01,0.18
984915269987074754,2021-10-01,0.23
984915269987074754,2021-11-01,0.65
984915269987074754,2021-11-01,0.12
984915269987074754,2021-11-01,0.12
499242942549937267,2021-07-01,0.33
499242942549937267,2021-07-01,0.41
499242942549937267,2021-07-01,0.44
499242942549937267,2021-07-01,0.44
499242942549937267,2021-07-01,0.44
499242942549937267,2021-07-01,0.33
499242942549937267,2021-07-01,0.44
499242942549937267,2021-07-01,0.33
499242942549937267,2021-07-01,0.38
499242942549937267,2021-07-01,0.58
499242942549937267,2021-07-01,0.58
499242942549937267,2021-07-01,0.42
499242942549937267,2021-07-01,0.56
499242942549937267,2021-07-01,0.55
499242942549937267,2021-07-01,0.58
499242942549937267,2021-07-01,0.58
499242942549937267,2021-07-01,0.53
499242942549937267,2021-08-01,0.46
499242942549937267,2021-08-01,0.6
499242942549937267,2021-08-01,0.48
499242942549937267,2021-08-01,0.65
6731795019313479942,2021-08-01,0.15
6731795019313479942,2021-08-01,0.09
3829967475074118757,2021-07-01,0.88
3829967475074118757,2021-07-01,0.92
3829967475074118757,2021-07-01,0.91
3829967475074118757,2021-07-01,0.93
3829967475074118757,2021-08-01,0.57
3829967475074118757,2021-08-01,0.8
3829967475074118757,2021-08-01,0.67
3829967475074118757,2021-08-01,0.59
3829967475074118757,2021-08-01,0.61
3829967475074118757,2021-08-01,0.55
3829967475074118757,2021-08-01,0.59
3829967475074118757,2021-08-01,0.62
3829967475074118757,2021-08-01,0.55
3829967475074118757,2021-08-01,0.69
3829967475074118757,2021-09-01,0.9
3829967475074118757,2021-09-01,0.87
3829967475074118757,2021-09-01,0.99
3829967475074118757,2021-09-01,0.87
3829967475074118757,2021-10-01,0.72
3829967475074118757,2021-10-01,0.66
3829967475074118757,2021-10-01,0.66
3829967475074118757,2021-10-01,0.82
3829967475074118757,2021-10-01,0.77
3829967475074118757,2021-10-01,0.6
3829967475074118757,2021-10-01,0.57
3829967475074118757,2021-11-01,0.63
4817816966382229074,2021-07-01,0.17
4817816966382229074,2021-07-01,0.17
4817816966382229074,2021-07-01,0.17
4817816966382229074,2021-07-01,0.16
4817816966382229074,2021-07-01,0.16
4817816966382229074,2021-07-01,0.2
4817816966382229074,2021-08-01,0.15
4817816966382229074,2021-09-01,0.16
4817816966382229074,2021-09-01,0.14
4817816966382229074,2021-09-01,0.16
4817816966382229074,2021-09-01,0.09
4817816966382229074,2021-10-01,0.32
6545052034269841737,2021-07-01,0.26
6545052034269841737,2021-07-01,0.23
6545052034269841737,2021-07-01,0.95
6545052034269841737,2021-07-01,0.23
6545052034269841737,2021-07-01,0.24
6545052034269841737,2021-07-01,0.24
6545052034269841737,2021-07-01,0.23
6545052034269841737,2021-07-01,0.22
6545052034269841737,2021-07-01,0.21
6545052034269841737,2021-07-01,0.21
6545052034269841737,2021-08-01,0.18
6545052034269841737,2021-08-01,0.24
6545052034269841737,2021-08-01,0.18
6545052034269841737,2021-08-01,0.23
6545052034269841737,2021-08-01,0.24
6545052034269841737,2021-08-01,0.24
6545052034269841737,2021-09-01,0.34
6545052034269841737,2021-09-01,0.34
6545052034269841737,2021-09-01,0.96
6545052034269841737,2021-09-01,0.3
